119.012, 129.942, 4.254, 21.968 False
118.869, 129.942, 4.285, 22.001 False
118.725, 129.942, 4.324, 22.034 False
118.579, 129.942, 4.370, 22.067 False
118.432, 129.942, 4.422, 22.100 False
118.283, 129.942, 4.480, 22.133 False
118.132, 129.942, 4.543, 22.166 False
117.978, 129.942, 4.612, 22.199 False
117.822, 129.942, 4.685, 22.232 False
117.664, 129.942, 4.761, 22.265 False
117.502, 129.942, 4.840, 22.298 False
117.339, 129.942, 4.921, 22.331 False
117.173, 129.939, 4.991, 22.364 False
117.005, 129.930, 5.032, 22.397 False
116.836, 129.924, 5.074, 22.430 False
116.667, 129.926, 5.063, 22.463 False
116.500, 129.934, 5.012, 22.496 False
116.336, 129.947, 4.939, 22.529 False
116.174, 129.956, 4.872, 22.562 False
116.015, 129.958, 4.773, 22.595 False
115.860, 129.954, 4.647, 22.628 False
115.710, 129.945, 4.509, 22.661 False
115.564, 129.933, 4.373, 22.694 False
115.423, 129.920, 4.237, 22.727 False
115.286, 129.910, 4.118, 22.760 False
115.153, 129.907, 3.980, 22.793 False
115.025, 129.910, 3.829, 22.826 False
114.902, 129.918, 3.678, 22.859 False
114.783, 129.927, 3.541, 22.892 False
114.669, 129.937, 3.411, 22.925 False
114.559, 129.944, 3.293, 22.958 False
114.452, 129.945, 3.166, 22.991 False
114.350, 129.940, 3.035, 23.024 False
114.252, 129.932, 2.912, 23.057 False
114.158, 129.923, 2.810, 23.090 False
114.067, 129.913, 2.721, 23.123 False
113.978, 129.907, 2.660, 23.156 False
113.890, 129.906, 2.596, 23.189 False
113.805, 129.905, 2.542, 23.222 False
113.721, 129.905, 2.498, 23.255 False
113.638, 129.905, 2.460, 23.288 False
113.556, 129.905, 2.429, 23.321 False
113.475, 129.906, 2.404, 23.354 False
113.395, 129.906, 2.384, 23.387 False
113.316, 129.906, 2.368, 23.420 False
113.236, 129.907, 2.355, 23.453 False
113.158, 129.908, 2.345, 23.486 False
113.079, 129.908, 2.337, 23.519 False
113.001, 129.909, 2.330, 23.552 False
112.923, 129.910, 2.325, 23.585 False
112.845, 129.913, 2.316, 23.618 False
112.768, 129.919, 2.301, 23.651 False
112.691, 129.923, 2.307, 23.684 False
112.614, 129.921, 2.302, 23.717 False
112.537, 129.916, 2.291, 23.750 False
112.461, 129.909, 2.282, 23.783 False
112.385, 129.904, 2.295, 23.816 False
112.308, 129.904, 2.296, 23.849 False
112.231, 129.904, 2.297, 23.882 False
112.155, 129.904, 2.285, 23.915 False
112.079, 129.903, 2.263, 23.948 False
112.004, 129.903, 2.232, 23.981 False
111.931, 129.903, 2.197, 24.014 False
111.859, 129.902, 2.157, 24.047 False
111.788, 129.902, 2.113, 24.080 False
111.719, 129.902, 2.068, 24.113 False
111.652, 129.902, 2.021, 24.146 False
111.586, 129.902, 1.973, 24.179 False
111.521, 129.902, 1.926, 24.212 False
111.459, 129.902, 1.878, 24.245 False
111.397, 129.902, 1.833, 24.278 False
111.337, 129.902, 1.789, 24.311 False
111.279, 129.902, 1.747, 24.344 False
111.222, 129.902, 1.708, 24.377 False
111.166, 129.902, 1.672, 24.410 False
111.111, 129.902, 1.639, 24.443 False
111.057, 129.902, 1.608, 24.476 False
111.004, 129.902, 1.581, 24.509 False
110.952, 129.902, 1.556, 24.542 False
110.900, 129.902, 1.535, 24.575 False
110.850, 129.902, 1.516, 24.608 False
110.799, 129.902, 1.500, 24.641 False
110.750, 129.902, 1.486, 24.674 False
110.700, 129.902, 1.475, 24.707 False
110.651, 129.902, 1.467, 24.740 False
110.602, 129.903, 1.460, 24.773 False
110.553, 129.903, 1.456, 24.806 False
110.505, 129.903, 1.453, 24.839 False
110.456, 129.903, 1.452, 24.872 False
110.408, 129.903, 1.452, 24.905 False
110.359, 129.903, 1.453, 24.938 False
110.310, 129.904, 1.456, 24.971 False
110.262, 129.904, 1.459, 25.004 False
110.213, 129.904, 1.463, 25.037 False
110.164, 129.904, 1.467, 25.070 False
110.115, 129.904, 1.472, 25.103 False
110.065, 129.905, 1.477, 25.136 False
110.016, 129.905, 1.483, 25.169 False
109.966, 129.905, 1.488, 25.202 False
109.916, 129.905, 1.493, 25.235 False
109.866, 129.906, 1.498, 25.268 False
109.816, 129.906, 1.503, 25.301 False
109.766, 129.906, 1.508, 25.334 False
109.716, 129.906, 1.513, 25.367 False
109.665, 129.907, 1.517, 25.400 False
109.614, 129.907, 1.521, 25.433 False
109.564, 129.907, 1.524, 25.466 False
109.513, 129.908, 1.524, 25.499 False
109.462, 129.908, 1.535, 25.532 False
109.410, 129.908, 1.543, 25.565 False
109.359, 129.909, 1.535, 25.598 False
109.308, 129.909, 1.516, 25.631 False
109.259, 129.909, 1.489, 25.664 False
109.210, 129.910, 1.457, 25.697 False
109.163, 129.910, 1.421, 25.730 False
109.117, 129.910, 1.382, 25.763 False
109.072, 129.911, 1.342, 25.796 False
109.028, 129.911, 1.301, 25.829 False
108.986, 129.911, 1.259, 25.862 False
108.946, 129.912, 1.218, 25.895 False
108.906, 129.912, 1.177, 25.928 False
108.868, 129.912, 1.137, 25.961 False
108.832, 129.913, 1.097, 25.994 False
108.796, 129.913, 1.059, 26.027 False
108.762, 129.913, 1.021, 26.060 False
108.729, 129.913, 0.984, 26.093 False
108.697, 129.914, 0.949, 26.126 False
108.666, 129.914, 0.915, 26.159 False
108.637, 129.914, 0.881, 26.192 False
108.608, 129.914, 0.849, 26.225 False
108.580, 129.915, 0.818, 26.258 False
108.554, 129.915, 0.788, 26.291 False
108.528, 129.915, 0.760, 26.324 False
108.504, 129.915, 0.732, 26.357 False
108.480, 129.916, 0.705, 26.390 False
108.457, 129.916, 0.679, 26.423 False
108.435, 129.916, 0.654, 26.456 False
108.414, 129.916, 0.630, 26.489 False
108.393, 129.916, 0.607, 26.522 False
108.373, 129.917, 0.585, 26.555 False
108.354, 129.917, 0.564, 26.588 False
108.336, 129.917, 0.543, 26.621 False
108.318, 129.917, 0.523, 26.654 False
108.301, 129.917, 0.504, 26.687 False
108.285, 129.917, 0.485, 26.720 False
108.269, 129.917, 0.468, 26.753 False
108.254, 129.918, 0.450, 26.786 False
108.239, 129.918, 0.434, 26.819 False
108.225, 129.918, 0.418, 26.852 False
108.212, 129.918, 0.403, 26.885 False
108.199, 129.918, 0.388, 26.918 False
108.186, 129.918, 0.374, 26.951 False
108.174, 129.918, 0.360, 26.984 False
108.162, 129.918, 0.347, 27.017 False
108.151, 129.919, 0.334, 27.050 False
108.140, 129.919, 0.322, 27.083 False
108.129, 129.919, 0.310, 27.116 False
108.119, 129.919, 0.299, 27.149 False
108.109, 129.919, 0.288, 27.182 False
108.100, 129.919, 0.277, 27.215 False
108.091, 129.919, 0.267, 27.248 False
108.082, 129.919, 0.258, 27.281 False
108.074, 129.919, 0.248, 27.314 False
108.066, 129.919, 0.239, 27.347 False
108.058, 129.919, 0.230, 27.380 False
108.051, 129.919, 0.222, 27.413 False
108.043, 129.919, 0.214, 27.446 False
108.036, 129.919, 0.206, 27.479 False
108.030, 129.920, 0.198, 27.512 False
108.023, 129.920, 0.191, 27.545 False
108.017, 129.920, 0.184, 27.578 False
108.011, 129.920, 0.177, 27.611 False
108.005, 129.920, 0.171, 27.644 False
108.000, 129.920, 0.165, 27.677 False
107.994, 129.920, 0.159, 27.710 False
107.989, 129.920, 0.153, 27.743 False
107.984, 129.920, 0.147, 27.776 False
107.979, 129.920, 0.142, 27.809 False
107.975, 129.920, 0.137, 27.842 False
107.970, 129.920, 0.132, 27.875 False
107.966, 129.920, 0.127, 27.908 False
107.962, 129.920, 0.122, 27.941 False
107.958, 129.920, 0.118, 27.974 False
107.954, 129.920, 0.114, 28.007 False
107.950, 129.920, 0.109, 28.040 False
107.947, 129.920, 0.105, 28.073 False
107.943, 129.920, 0.102, 28.106 False
107.940, 129.920, 0.098, 28.139 False
107.937, 129.920, 0.094, 28.172 False
107.934, 129.920, 0.091, 28.205 False
107.931, 129.920, 0.088, 28.238 False
107.928, 129.920, 0.084, 28.271 False
107.925, 129.920, 0.081, 28.304 False
107.922, 129.920, 0.078, 28.337 False
107.920, 129.920, 0.075, 28.370 False
107.917, 129.920, 0.073, 28.403 False
107.915, 129.920, 0.070, 28.436 False
107.913, 129.920, 0.067, 28.469 False
107.911, 129.920, 0.065, 28.502 False
107.911, 129.920, 0.003, 28.535 False
107.911, 129.920, 0.001, 28.568 False
107.911, 129.920, 0.000, 28.601 False
107.911, 129.920, -0.000, 28.634 False
107.911, 129.920, -0.001, 28.667 False
107.911, 129.920, -0.001, 28.700 False
107.911, 129.920, -0.001, 28.733 False
107.911, 129.920, -0.001, 28.766 False
107.911, 129.920, -0.001, 28.799 False
107.911, 129.920, -0.001, 28.832 False
107.911, 129.920, -0.001, 28.865 False
107.911, 129.920, -0.001, 28.898 False
107.911, 129.920, 0.000, 28.931 False
107.911, 129.920, 0.000, 28.964 False
107.911, 129.920, 0.000, 28.997 False
107.911, 129.920, 0.000, 29.030 False
107.911, 129.920, 0.000, 29.063 False
107.911, 129.920, 0.000, 29.096 False
107.911, 129.920, 0.000, 29.129 False
107.911, 129.920, 0.000, 29.162 False
107.911, 129.920, 0.000, 29.195 False
107.911, 129.920, 0.000, 29.228 False
107.911, 129.920, 0.000, 29.261 False
107.911, 129.920, 0.000, 29.294 False
107.911, 129.920, 0.000, 29.327 False
107.911, 129.920, 0.000, 29.360 False
107.911, 129.920, 0.000, 29.393 False
107.911, 129.920, 0.000, 29.426 False
107.911, 129.920, 0.000, 29.459 False
107.911, 129.920, 0.000, 29.492 False
107.911, 129.920, 0.000, 29.525 False
107.911, 129.920, 0.000, 29.558 False
107.911, 129.920, 0.000, 29.591 False
107.911, 129.920, 0.000, 29.624 False
107.911, 129.920, 0.000, 29.657 False
107.911, 129.920, 0.000, 29.690 False
107.911, 129.920, 0.000, 29.723 False
107.911, 129.920, 0.000, 29.756 False
107.911, 129.920, 0.000, 29.789 False
107.911, 129.920, 0.000, 29.822 False
107.911, 129.920, 0.000, 29.855 False
107.911, 129.920, 0.000, 29.888 False
107.911, 129.920, 0.000, 29.921 False
107.911, 129.920, 0.000, 29.954 False
107.911, 129.920, 0.000, 29.987 False
107.911, 129.920, 0.000, 30.020 False
107.911, 129.920, 0.000, 30.053 False
107.911, 129.920, 0.000, 30.086 False
107.911, 129.920, 0.000, 30.119 False
107.911, 129.920, 0.000, 30.152 False
107.911, 129.920, 0.000, 30.185 False
107.911, 129.920, 0.000, 30.218 False
107.911, 129.920, 0.000, 30.251 False
107.911, 129.920, 0.000, 30.284 False
107.911, 129.920, 0.000, 30.317 False
107.911, 129.920, 0.000, 30.350 False
107.911, 129.920, 0.000, 30.383 False
107.911, 129.920, 0.000, 30.416 False
107.911, 129.920, 0.000, 30.449 False
107.911, 129.920, 0.000, 30.482 False
107.911, 129.920, 0.000, 30.515 False
107.911, 129.920, 0.000, 30.548 False
107.911, 129.920, 0.000, 30.581 False
107.911, 129.920, 0.000, 30.614 False
107.911, 129.920, 0.000, 30.647 False
107.911, 129.920, 0.000, 30.680 False
107.911, 129.920, 0.000, 30.713 False
107.911, 129.920, 0.000, 30.746 False
107.911, 129.920, 0.000, 30.779 False
107.911, 129.920, 0.000, 30.812 False
107.911, 129.920, 0.000, 30.845 False
107.911, 129.920, 0.000, 30.878 False
107.911, 129.920, 0.000, 30.911 False
107.911, 129.920, 0.000, 30.944 False
107.911, 129.920, 0.000, 30.977 False
107.911, 129.920, 0.000, 31.010 False
107.911, 129.920, 0.000, 31.043 False
107.911, 129.920, 0.000, 31.076 False
107.911, 129.920, 0.000, 31.109 False
107.911, 129.920, 0.000, 31.142 False
107.911, 129.920, 0.000, 31.175 False
107.911, 129.920, 0.000, 31.208 False
107.911, 129.920, 0.000, 31.241 False
107.911, 129.920, 0.000, 31.274 False
107.911, 129.920, 0.000, 31.307 False
107.911, 129.920, 0.000, 31.340 False
107.911, 129.920, 0.000, 31.373 False
107.911, 129.920, 0.000, 31.406 False
107.911, 129.920, 0.000, 31.439 False
107.911, 129.920, 0.000, 31.472 False
107.911, 129.920, 0.000, 31.505 False
107.911, 129.920, 0.000, 31.538 False
107.911, 129.920, 0.000, 31.571 False
107.911, 129.920, 0.000, 31.604 False
107.911, 129.920, 0.000, 31.637 False
107.911, 129.920, 0.000, 31.670 False
107.911, 129.920, 0.000, 31.703 False
107.911, 129.920, 0.000, 31.736 False
107.911, 129.920, 0.000, 31.769 False
107.911, 129.920, 0.000, 31.802 False
107.911, 129.920, 0.000, 31.835 False
107.911, 129.920, 0.000, 31.868 False
107.911, 129.920, 0.000, 31.901 False
107.911, 129.920, 0.000, 31.934 False
107.911, 129.920, 0.000, 31.967 False
107.911, 129.920, 0.000, 32.000 False
107.911, 129.920, 0.000, 32.033 False
107.911, 129.920, 0.000, 32.066 False
107.911, 129.920, 0.000, 32.099 False
107.911, 129.920, 0.000, 32.132 False
107.911, 129.920, 0.000, 32.165 False
107.911, 129.920, 0.000, 32.198 False
107.911, 129.920, 0.000, 32.231 False
107.911, 129.920, 0.000, 32.264 False
107.911, 129.920, 0.000, 32.297 False
107.911, 129.920, 0.000, 32.330 False
107.911, 129.920, 0.000, 32.363 False
107.911, 129.920, 0.000, 32.396 False
107.911, 129.920, 0.000, 32.429 False
107.911, 129.920, 0.000, 32.462 False
107.911, 129.920, 0.000, 32.495 False
107.911, 129.920, 0.000, 32.528 False
107.911, 129.920, 0.000, 32.561 False
107.911, 129.920, 0.000, 32.594 False
107.911, 129.920, 0.000, 32.627 False
107.911, 129.920, 0.000, 32.660 False
107.911, 129.920, 0.000, 32.693 False
107.911, 129.920, 0.000, 32.726 False
107.911, 129.920, 0.000, 32.759 False
107.911, 129.920, 0.000, 32.792 False
107.911, 129.920, 0.000, 32.825 False
107.911, 129.920, 0.000, 32.858 False
107.911, 129.920, 0.000, 32.891 False
107.911, 129.920, 0.000, 32.924 False
107.911, 129.920, 0.000, 32.957 False
107.911, 129.920, 0.000, 32.990 False
107.911, 129.920, 0.000, 33.023 False
107.911, 129.920, 0.000, 33.056 False
107.911, 129.920, 0.000, 33.089 False
107.911, 129.920, 0.000, 33.122 False
107.911, 129.920, 0.000, 33.155 False
107.911, 129.920, 0.000, 33.188 False
107.911, 129.920, 0.000, 33.221 False
107.911, 129.920, 0.000, 33.254 False
107.911, 129.920, 0.000, 33.287 False
107.911, 129.920, 0.000, 33.320 False
107.911, 129.920, 0.000, 33.353 False
107.911, 129.920, 0.000, 33.386 False
107.911, 129.920, 0.000, 33.419 False
107.911, 129.920, 0.000, 33.452 False
107.911, 129.920, 0.000, 33.485 False
107.911, 129.920, 0.000, 33.518 False
107.911, 129.920, 0.000, 33.551 False
107.911, 129.920, 0.000, 33.584 False
107.911, 129.920, 0.000, 33.617 False
107.911, 129.920, 0.000, 33.650 False
107.911, 129.920, 0.000, 33.683 False
107.911, 129.920, 0.000, 33.716 False
107.911, 129.920, 0.000, 33.749 False
107.911, 129.920, 0.000, 33.782 False
107.911, 129.920, 0.000, 33.815 False
107.911, 129.920, 0.000, 33.848 False
107.911, 129.920, 0.000, 33.881 False
107.911, 129.920, 0.000, 33.914 False
107.911, 129.920, 0.000, 33.947 False
107.911, 129.920, 0.000, 33.980 False
107.911, 129.920, 0.000, 34.013 False
107.911, 129.920, 0.000, 34.046 False
107.911, 129.920, 0.000, 34.079 False
107.911, 129.920, 0.000, 34.112 False
107.911, 129.920, 0.000, 34.145 False
107.911, 129.920, 0.000, 34.178 False
107.911, 129.920, 0.000, 34.211 False
107.911, 129.920, 0.000, 34.244 False
107.911, 129.920, 0.000, 34.277 False
107.911, 129.920, 0.000, 34.310 False
107.911, 129.920, 0.000, 34.343 False
107.911, 129.920, 0.000, 34.376 False
107.911, 129.920, 0.000, 34.409 False
107.911, 129.920, 0.000, 34.442 False
107.911, 129.920, 0.000, 34.475 False
107.911, 129.920, 0.000, 34.508 False
107.911, 129.920, 0.000, 34.541 False
107.911, 129.920, 0.000, 34.574 False
107.911, 129.920, 0.000, 34.607 False
107.911, 129.920, 0.000, 34.640 False
107.911, 129.920, 0.000, 34.673 False
107.911, 129.920, 0.000, 34.706 False
107.911, 129.920, 0.000, 34.739 False
107.911, 129.920, 0.000, 34.772 False
107.911, 129.920, 0.000, 34.805 False
107.911, 129.920, 0.000, 34.838 False
107.911, 129.920, 0.000, 34.871 False
107.911, 129.920, 0.000, 34.904 False
107.911, 129.920, 0.000, 34.937 False
107.911, 129.920, 0.000, 34.970 False
107.911, 129.920, 0.000, 35.003 False
107.911, 129.920, 0.000, 35.036 False
107.911, 129.920, 0.000, 35.069 False
107.911, 129.920, 0.000, 35.102 False
107.911, 129.920, 0.000, 35.135 False
107.911, 129.920, 0.000, 35.168 False
107.911, 129.920, 0.000, 35.201 False
107.911, 129.920, 0.000, 35.234 False
107.911, 129.920, 0.000, 35.267 False
107.911, 129.920, 0.000, 35.300 False
107.911, 129.920, 0.000, 35.333 False
107.911, 129.920, 0.000, 35.366 False
107.911, 129.920, 0.000, 35.399 False
107.911, 129.920, 0.000, 35.432 False
107.911, 129.920, 0.000, 35.465 False
107.911, 129.920, 0.000, 35.498 False
107.911, 129.920, 0.000, 35.531 False
107.911, 129.920, 0.000, 35.564 False
107.911, 129.920, 0.000, 35.597 False
107.911, 129.920, 0.000, 35.630 False
107.911, 129.920, 0.000, 35.663 False
107.911, 129.920, 0.000, 35.696 False
107.911, 129.920, 0.000, 35.729 False
107.911, 129.920, 0.000, 35.762 False
107.911, 129.920, 0.000, 35.795 False
107.911, 129.920, 0.000, 35.828 False
107.911, 129.920, 0.000, 35.861 False
107.911, 129.920, 0.000, 35.894 False
107.911, 129.920, 0.000, 35.927 False
107.911, 129.920, 0.000, 35.960 False
107.911, 129.920, 0.000, 35.993 False
107.911, 129.920, 0.000, 36.026 False
107.911, 129.920, 0.000, 36.059 False
107.911, 129.920, 0.000, 36.092 False
107.911, 129.920, 0.000, 36.125 False
107.911, 129.920, 0.000, 36.158 False
107.911, 129.920, 0.000, 36.191 False
107.911, 129.920, 0.000, 36.224 False
107.911, 129.920, 0.000, 36.257 False
107.911, 129.920, 0.000, 36.290 False
107.911, 129.920, 0.000, 36.323 False
107.911, 129.920, 0.000, 36.356 False
107.911, 129.920, 0.000, 36.389 False
107.911, 129.920, 0.000, 36.422 False
107.911, 129.920, 0.000, 36.455 False
107.911, 129.920, 0.000, 36.488 False
107.911, 129.920, 0.000, 36.521 False
107.911, 129.920, 0.000, 36.554 False
107.911, 129.920, 0.000, 36.587 False
107.911, 129.920, 0.000, 36.620 False
107.911, 129.920, 0.000, 36.653 False
107.911, 129.920, 0.000, 36.686 False
107.911, 129.920, 0.000, 36.719 False
107.911, 129.920, 0.000, 36.752 False
107.911, 129.920, 0.000, 36.785 False
107.911, 129.920, 0.000, 36.818 False
107.911, 129.920, 0.000, 36.851 False
107.911, 129.920, 0.000, 36.884 False
107.911, 129.920, 0.000, 36.917 False
107.911, 129.920, 0.000, 36.950 False
107.911, 129.920, 0.000, 36.983 False
107.911, 129.920, 0.000, 37.016 False
107.911, 129.920, 0.000, 37.049 False
107.911, 129.920, 0.000, 37.082 False
107.911, 129.920, 0.000, 37.115 False
107.911, 129.920, 0.000, 37.148 False
107.911, 129.920, 0.000, 37.181 False
107.911, 129.920, 0.000, 37.214 False
107.911, 129.920, 0.000, 37.247 False
107.911, 129.920, 0.000, 37.280 False
107.911, 129.920, 0.000, 37.313 False
107.911, 129.920, 0.000, 37.346 False
107.911, 129.920, 0.000, 37.379 False
107.911, 129.920, 0.000, 37.412 False
107.911, 129.920, 0.000, 37.445 False
107.911, 129.920, 0.000, 37.478 False
107.911, 129.920, 0.000, 37.511 False
107.911, 129.920, 0.000, 37.544 False
107.911, 129.920, 0.000, 37.577 False
107.911, 129.920, 0.000, 37.610 False
107.911, 129.920, 0.000, 37.643 False
107.911, 129.920, 0.000, 37.676 False
107.911, 129.920, 0.000, 37.709 False
107.911, 129.920, 0.000, 37.742 False
107.911, 129.920, 0.000, 37.775 False
107.911, 129.920, 0.000, 37.808 False
107.911, 129.920, 0.000, 37.841 False
107.911, 129.920, 0.000, 37.874 False
107.911, 129.920, 0.000, 37.907 False
107.911, 129.920, 0.000, 37.940 False
107.911, 129.920, 0.000, 37.973 False
107.911, 129.920, 0.000, 38.006 False
107.911, 129.920, 0.000, 38.039 False
107.911, 129.920, 0.000, 38.072 False
107.911, 129.920, 0.000, 38.105 False
107.911, 129.920, 0.000, 38.138 False
107.911, 129.920, 0.000, 38.171 False
107.911, 129.920, 0.000, 38.204 False
107.911, 129.920, 0.000, 38.237 False
107.911, 129.920, 0.000, 38.270 False
107.911, 129.920, 0.000, 38.303 False
107.911, 129.920, 0.000, 38.336 False
107.911, 129.920, 0.000, 38.369 False
107.911, 129.920, 0.000, 38.402 False
107.911, 129.920, 0.000, 38.435 False
107.911, 129.920, 0.000, 38.468 False
107.911, 129.920, 0.000, 38.501 False
107.911, 129.920, 0.000, 38.534 False
107.911, 129.920, 0.000, 38.567 False
107.911, 129.920, 0.000, 38.600 False
107.911, 129.920, 0.000, 38.633 False
107.911, 129.920, 0.000, 38.666 False
107.911, 129.920, 0.000, 38.699 False
107.911, 129.920, 0.000, 38.732 False
107.911, 129.920, 0.000, 38.765 False
107.911, 129.920, 0.000, 38.798 False
107.911, 129.920, 0.000, 38.831 False
107.911, 129.920, 0.000, 38.864 False
107.911, 129.920, 0.000, 38.897 False
107.911, 129.920, 0.000, 38.930 False
107.911, 129.920, 0.000, 38.963 False
107.911, 129.920, 0.000, 38.996 False
107.911, 129.920, 0.000, 39.029 False
107.911, 129.920, 0.000, 39.062 False
107.911, 129.920, 0.000, 39.095 False
107.911, 129.920, 0.000, 39.128 False
107.911, 129.920, 0.000, 39.161 False
107.911, 129.920, 0.000, 39.194 False
107.911, 129.920, 0.000, 39.227 False
107.911, 129.920, 0.000, 39.260 False
107.911, 129.920, 0.000, 39.293 False
107.911, 129.920, 0.000, 39.326 False
107.911, 129.920, 0.000, 39.359 False
107.911, 129.920, 0.000, 39.392 False
107.911, 129.920, 0.000, 39.425 False
107.911, 129.920, 0.000, 39.458 False
107.911, 129.920, 0.000, 39.491 False
107.911, 129.920, 0.000, 39.524 False
107.911, 129.920, 0.000, 39.557 False
107.911, 129.920, 0.000, 39.590 False
107.911, 129.920, 0.000, 39.623 False
107.911, 129.920, 0.000, 39.656 False
107.911, 129.920, 0.000, 39.689 False
107.911, 129.920, 0.000, 39.722 False
107.911, 129.920, 0.000, 39.755 False
107.911, 129.920, 0.000, 39.788 False
107.911, 129.920, 0.000, 39.821 False
107.911, 129.920, 0.000, 39.854 False
107.911, 129.920, 0.000, 39.887 False
107.911, 129.920, 0.000, 39.920 False
107.911, 129.920, 0.000, 39.953 False
107.911, 129.920, 0.000, 39.986 False
107.911, 129.920, 0.000, 40.019 False
107.911, 129.920, 0.000, 40.052 False
107.911, 129.920, 0.000, 40.085 False
107.911, 129.920, 0.000, 40.118 False
107.911, 129.920, 0.000, 40.151 False
107.911, 129.920, 0.000, 40.184 False
107.911, 129.920, 0.000, 40.217 False
107.911, 129.920, 0.000, 40.250 False
107.911, 129.920, 0.000, 40.283 False
107.911, 129.920, 0.000, 40.316 False
107.911, 129.920, 0.000, 40.349 False
107.911, 129.920, 0.000, 40.382 False
107.911, 129.920, 0.000, 40.415 False
107.911, 129.920, 0.000, 40.448 False
107.911, 129.920, 0.000, 40.481 False
107.911, 129.920, 0.000, 40.514 False
107.911, 129.920, 0.000, 40.547 False
107.911, 129.920, 0.000, 40.580 False
107.911, 129.920, 0.000, 40.613 False
107.911, 129.920, 0.000, 40.646 False
107.911, 129.920, 0.000, 40.679 False
107.911, 129.920, 0.000, 40.712 False
107.911, 129.920, 0.000, 40.745 False
107.911, 129.920, 0.000, 40.778 False
107.911, 129.920, 0.000, 40.811 False
107.911, 129.920, 0.000, 40.844 False
107.911, 129.920, 0.000, 40.877 False
107.911, 129.920, 0.000, 40.910 False
107.911, 129.920, 0.000, 40.943 False
107.911, 129.920, 0.000, 40.976 False
107.911, 129.920, 0.000, 41.009 False
107.911, 129.920, 0.000, 41.042 False
107.911, 129.920, 0.000, 41.075 False
107.911, 129.920, 0.000, 41.108 False
107.911, 129.920, 0.000, 41.141 False
107.911, 129.920, 0.000, 41.174 False
107.911, 129.920, 0.000, 41.207 False
107.911, 129.920, 0.000, 41.240 False
107.911, 129.920, 0.000, 41.273 False
107.911, 129.920, 0.000, 41.306 False
107.911, 129.920, 0.000, 41.339 False
107.911, 129.920, 0.000, 41.372 False
107.911, 129.920, 0.000, 41.405 False
107.911, 129.920, 0.000, 41.438 False
107.911, 129.920, 0.000, 41.471 False
107.911, 129.920, 0.000, 41.504 False
107.911, 129.920, 0.000, 41.537 False
107.911, 129.920, 0.000, 41.570 False
107.911, 129.920, 0.000, 41.603 False
107.911, 129.920, 0.000, 41.636 False
107.911, 129.920, 0.000, 41.669 False
107.911, 129.920, 0.000, 41.702 False
107.911, 129.920, 0.000, 41.735 False
107.911, 129.920, 0.000, 41.768 False
107.911, 129.920, 0.000, 41.801 False
107.911, 129.920, 0.000, 41.834 False
107.911, 129.920, 0.000, 41.867 False
107.911, 129.920, 0.000, 41.900 False
107.911, 129.920, 0.000, 41.933 False
107.911, 129.920, 0.000, 41.966 False
107.911, 129.920, 0.000, 41.999 False
107.911, 129.920, 0.000, 42.032 False
107.911, 129.920, 0.000, 42.065 False
107.911, 129.920, 0.000, 42.098 False
107.911, 129.920, 0.000, 42.131 False
107.911, 129.920, 0.000, 42.164 False
107.911, 129.920, 0.000, 42.197 False
107.911, 129.920, 0.000, 42.230 False
107.911, 129.920, 0.000, 42.263 False
107.911, 129.920, 0.000, 42.296 False
107.911, 129.920, 0.000, 42.329 False
107.911, 129.920, 0.000, 42.362 False
107.911, 129.920, 0.000, 42.395 False
107.911, 129.920, 0.000, 42.428 False
107.911, 129.920, 0.000, 42.461 False
107.911, 129.920, 0.000, 42.494 False
107.911, 129.920, 0.000, 42.527 False
107.911, 129.920, 0.000, 42.560 False
107.911, 129.920, 0.000, 42.593 False
107.911, 129.920, 0.000, 42.626 False
107.911, 129.920, 0.000, 42.659 False
107.911, 129.920, 0.000, 42.692 False
107.911, 129.920, 0.000, 42.725 False
107.911, 129.920, 0.000, 42.758 False
107.911, 129.920, 0.000, 42.791 False
107.911, 129.920, 0.000, 42.824 False
107.911, 129.920, 0.000, 42.857 False
107.911, 129.920, 0.000, 42.890 False
107.911, 129.920, 0.000, 42.923 False
107.911, 129.920, 0.000, 42.956 False
107.911, 129.920, 0.000, 42.989 False
107.911, 129.920, 0.000, 43.022 False
107.911, 129.920, 0.000, 43.055 False
107.911, 129.920, 0.000, 43.088 False
107.911, 129.920, 0.000, 43.121 False
107.911, 129.920, 0.000, 43.154 False
107.911, 129.920, 0.000, 43.187 False
107.911, 129.920, 0.000, 43.220 False
107.911, 129.920, 0.000, 43.253 False
107.911, 129.920, 0.000, 43.286 False
107.911, 129.920, 0.000, 43.319 False
107.911, 129.920, 0.000, 43.352 False
107.911, 129.920, 0.000, 43.385 False
107.911, 129.920, 0.000, 43.418 False
107.911, 129.920, 0.000, 43.451 False
107.911, 129.920, 0.000, 43.484 False
107.911, 129.920, 0.000, 43.517 False
107.911, 129.920, 0.000, 43.550 False
107.911, 129.920, 0.000, 43.583 False
107.911, 129.920, 0.000, 43.616 False
107.911, 129.920, 0.000, 43.649 False
107.911, 129.920, 0.000, 43.682 False
107.911, 129.920, 0.000, 43.715 False
107.911, 129.920, 0.000, 43.748 False
107.911, 129.920, 0.000, 43.781 False
107.911, 129.920, 0.000, 43.814 False
107.911, 129.920, 0.000, 43.847 False
107.911, 129.920, 0.000, 43.880 False
107.911, 129.920, 0.000, 43.913 False
